bbc_id,id,model,summary,hallucination_score,faithfulness_score
39405778,348,BERTS2S,plans have been submitted for a glass tower on the edge of southampton seafront.,0.09523809523809523,0.9047619047619048
36423607,349,BERTS2S,west sussex\'s fire and crime commissioner has asked the government to consider merging it into two separate services.,1.0,0.0
35970356,350,BERTS2S,castleford tigers have signed warrington wolves half-back jordan taylor on loan until the end of the season.,1.0,0.0
35933239,351,BERTS2S,the fbi has said it will help the san bernardino killer to access iphones used by the san bernardino victims.,0.5333333333333333,0.4666666666666667
38946148,352,BERTS2S,chelsea boss mauricio pochettino says his side need to be ready to challenge for the premier league title after a 2-1 draw at tottenham,0.5138888888888888,0.48611111111111116
39006759,353,BERTS2S,"changes are being made to the way care for elderly people in care in wales is handled, the commissioner for care and social care has said.",0.1794871794871795,0.8205128205128205
40415021,354,BERTS2S,"a council has said it is "" devastated "" after one of its tower blocks failed fire safety tests.",0.03508771929824561,0.9649122807017544
37554205,355,BERTS2S,a six-year-old girl from cheshire who was given a rare form of leukaemia by her parents has had a life-changing trial in,0.5454545454545455,0.4545454545454545
32926574,356,BERTS2S,cinema giant imax has announced that it plans to listing its shares on the chinese stock market.,0.0,1.0
37728276,357,BERTS2S,an investigation is under way to find out why a seahorse was spotted on the dorset coast.,0.29411764705882354,0.7058823529411764
30863268,358,BERTS2S,league two side alfreton town have signed york city defender liam mooney on loan until the end of the season.,1.0,0.0
35309225,359,BERTS2S,more than 100 pilot whales have washed up on the southern indian state of tamil nadu.,0.5833333333333334,0.41666666666666663
35733710,360,BERTS2S,mohamed el bakhtaoui scored twice as ayr united came from behind to beat ayr united.,0.7555555555555555,0.24444444444444446
38527669,361,BERTS2S,british number two stan wawrinka has been knocked out of the atp world tour finals in the semi-finals of the monte carlo masters.,1.0,0.0
32457391,362,BERTS2S,two men have been threatened with a knife during a robbery at a post office in glasgow.,0.1372549019607843,0.8627450980392157
36213484,363,BERTS2S,five people have been shot dead in the german city of berlin after shots were fired at a police station.,0.3833333333333333,0.6166666666666667
32296663,364,BERTS2S,a golfer has said he was surprised to have been attacked by a crocodile at his golf course in australia.,0.3499999999999999,0.6500000000000001
38457071,365,BERTS2S,former manchester united midfielder carl tevez is set to join chinese super league side shanghai sipg.,0.5,0.5
28713677,366,BERTS2S,homes have been flooded in parts of cambridgeshire after flash flooding caused widespread flooding.,0.023809523809523808,0.9761904761904762
35035707,367,BERTS2S,australia\'s government has appointed former australian treasurer kevin hockey as its new ambassador to the united states.,0.1176470588235294,0.8823529411764706
35494015,368,BERTS2S,a police watchdog has referred its response to the police complaints commission\'s decision not to investigate the case of a student found dead in a house.,1.0,0.0
33945697,369,BERTS2S,a service of remembrance has taken place in portsmouth.,0.0,1.0
36729220,370,BERTS2S,"mental health patients in cornwall are to be sent to the county for treatment, a coroner has said.",0.3333333333333333,0.6666666666666667
30520122,371,BERTS2S,"the uk independence party spent more than £100, 000 on campaigning during the general election, the electoral commission has said.",0.20000000000000004,0.7999999999999999
38184840,372,BERTS2S,pupils in northern ireland are being encouraged to experience emotional wellbeing in transfer tests.,0.0,1.0
40415756,373,BERTS2S,a new report has warned that global food trade is at risk because of climate change.,0.125,0.875
40265040,374,BERTS2S,hartlepool united have signed midfielder gary mckeston on a one-year deal.,1.0,0.0
39697827,375,BERTS2S,world number one mark selby says he is not feeling the pressure of his career as he prepares for his first round match against china\'s china \',0.3703703703703704,0.6296296296296295
38113759,376,BERTS2S,st johnstone eased to victory over 10-man inverness caledonian thistle to move off the bottom of the scottish premiership.,0.7368421052631579,0.26315789473684215
37002777,377,BERTS2S,league one side rochdale have re-signed stevenage\'s james bond on a two-year contract.,1.0,0.0
32584708,378,BERTS2S,italy\'s lower house of parliament has passed a controversial parliamentary reform of the country\'s electoral system.,0.0625,0.9375
40682974,379,BERTS2S,the duke and duchess of cambridge have taken part in a concert in the german city of hamburg.,0.1111111111111111,0.8888888888888888
33751212,380,BERTS2S,"police in southern china have seized more than 1, 000 alcohol bottles and seized more than 1, 200 bottles of contaminated milk, local media report.",0.4933333333333334,0.5066666666666666
38324244,381,BERTS2S,the australian man who made the darth vader star wars movie has made his own memorabilia.,0.125,0.875
34041727,382,BERTS2S,a man who died after being stabbed at a house in rotherham has been named by police.,0.411764705882353,0.588235294117647
40764446,383,BERTS2S,"a kenyan police officer has been shot dead by a gunman who broke into his farm home, police say.",0.5263157894736842,0.4736842105263158
40873665,384,BERTS2S,a man has been arrested on suspicion of raping a 15-year-old girl in birmingham.,0.07142857142857142,0.9285714285714286
27775709,385,BERTS2S,"three schools have been threatened with legal action over an alleged trojan horse affair, the education secretary has said.",0.15789473684210525,0.8421052631578947
39724413,386,BERTS2S,newport county director of rugby steve foxall says he expects to sign a new contract at rodney parade.,0.7777777777777777,0.22222222222222232
18944949,387,BERTS2S,ferrari\'s fernando alonso won a thrilling hungarian grand prix to beat ferrari\'s jenson button to win the hungarian grand prix.,0.4,0.6
37480920,388,BERTS2S,it\'s one of the most popular song in japanese-but a song that has gone viral on social media has become an internet hit.,0.4202898550724637,0.5797101449275364
37551923,389,BERTS2S,the scottish parliament\'s committee on council tax has voted to change its plan to cut council tax.,0.11764705882352942,0.8823529411764706
36899715,390,BERTS2S,"google has announced a new android android smartphone, which it says will be at the end of the year.",1.0,0.0
17592709,391,BERTS2S,three years after the death of former british tour de france winner robert millar.,0.42857142857142855,0.5714285714285714
36958859,392,BERTS2S,league two side wycombe wanderers have signed torquay united midfielder angus macdonald on a two-year deal.,1.0,0.0
35426361,393,BERTS2S,"one of the world\'s most aggressive octopuses appears to show signs of aggressive behaviour, a study suggests.",0.25490196078431376,0.7450980392156863
38713957,394,BERTS2S,one of the world\'s most rare opal mines is being put up for display in south australia.,0.0784313725490196,0.9215686274509804
36128472,395,BERTS2S,a wreath-laying service has been held at westminster abbey to mark anzac day.,0.0,1.0
34774405,396,BERTS2S,"athletics \'governing body, athletics federations in russia, needs a "" iceberg "" in the sport, says uk athletics chairman ed warner.",0.3968253968253968,0.6031746031746033
35422587,397,BERTS2S,how much money will you spend on listening to your mobile phone?,1.0,0.0
34437106,398,BERTS2S,us president barack obama has called an international inquiry into the taliban attack on an afghan hospital that killed at least 11 people.,0.15942028985507248,0.8405797101449275
39206355,399,BERTS2S,ireland lost to afghanistan in the second of the three-match twenty20 series in india on tuesday.,0.5,0.5
40407620,400,BERTS2S,sweden\'s foreign minister johan gustsson has been freed after being kidnapped by islamist militants in mali.,0.2708333333333333,0.7291666666666667
37405757,401,BERTS2S,hollywood actress mark stone has won the award for best actress in a film for emma stone\'s la la land.,0.16666666666666666,0.8333333333333334
35794194,402,BERTS2S,the head of lebanon\'s education department has warned that international efforts to tackle the migrant crisis could lead to the end of education in the future.,1.0,0.0
39587051,403,BERTS2S,tom latham won great britain\'s second gold of the track cycling world championships in hong kong.,0.2708333333333333,0.7291666666666667
33670226,404,BERTS2S,police are appealing for information after a cow was killed in conwy county on saturday.,0.5111111111111111,0.48888888888888893
39979364,405,BERTS2S,the london 2012 para-athletics world championships will feature the latest design of its para-medals for the first time.,0.5555555555555556,0.4444444444444444
34832083,406,BERTS2S,a new study of scots accent has found that it has changed many times over the last century.,0.0,1.0
35773812,407,BERTS2S,argos has reported a fall in sales as a result of a potential takeover by argos.,0.0625,0.9375
33480318,408,BERTS2S,england wrapped up a crushing victory in the second test against australia in cardiff to take a 1-0 series lead.,0.45,0.55
37543139,409,BERTS2S,jersey\'s governing body has rejected an application to join uefa because of their lack of funding.,0.3333333333333333,0.6666666666666667
32219005,410,BERTS2S,"children at the centre of a controversy over the treatment of baby ashya king\'s parents may have been denied treatment, say doctors.",0.6969696969696969,0.3030303030303031
36054083,411,BERTS2S,"drones could be used to smuggle drugs into a prison, a prison official has said.",0.3333333333333333,0.6666666666666667
35424211,412,BERTS2S,st mirren have signed striker jeremy clarkson on a season-long loan from dundee.,0.4102564102564103,0.5897435897435896
29999735,413,BERTS2S,police investigating the murders of two british tourists in thailand have returned to the uk.,0.0,1.0
39186557,414,BERTS2S,double olympic taekwondo champion luke williams has become the first person to take part in a professional taekwondo programme in great britain.,1.0,0.0
35764147,415,BERTS2S,"britain\'s hannah williamson says she is "" lucky to be alive "" after a serious accident at the uci track cycling world championships in rotterdam.",0.2266666666666667,0.7733333333333333
38795565,416,BERTS2S,championship side everton have signed everton midfielder ben browning on a season-long loan deal.,1.0,0.0
15291712,417,BERTS2S,"in the wake of the uk\'s withdrawal from the european union, one of the most recognisable views on brexit is that the",0.5454545454545455,0.4545454545454545
37761972,418,BERTS2S,it\'s not long since a top tennis player became the first woman to lose her hair in a match.,0.631578947368421,0.368421052631579
29911712,419,BERTS2S,more than 50 pupils at a bristol academy have been sent home from school because of a lack of uniform.,0.05000000000000001,0.95
38534338,420,BERTS2S,police have launched an investigation after a man\'s body was found in a house in kilmarnock.,0.0625,0.9375
37138944,421,BERTS2S,bradford\'s unbeaten start to the season came to an end as they were held to a draw by oldham.,1.0,0.0
31873298,422,BERTS2S,"the stars of tv\'s game of thrones have been surprised by the news that the stars of the latest series, game of thrones, will",0.2638888888888889,0.7361111111111112
33717488,423,BERTS2S,as the russian government prepares to take on the country \',0.9090909090909092,0.09090909090909083
38016892,424,BERTS2S,rory mcilroy missed the cut at the dubai desert classic as world number one rory mcilroy missed the cut.,1.0,0.0
34759626,425,BERTS2S,labour leader jeremy corbyn has called on the uk to clarify its policy on nuclear weapons after it said it would not use nuclear weapons.,0.04,0.96
36258221,426,BERTS2S,a man has been jailed for eight years after being convicted of attempting to blackmail a woman and sexual activity with her boyfriend.,0.1884057971014493,0.8115942028985507
39219355,427,BERTS2S,swansea city head coach paul clement says striker llorente llorente is the best player in the premier league.,0.5555555555555556,0.4444444444444444
37972178,428,BERTS2S,three inmates have gone on the run from a prison in gloucestershire.,0.0,1.0
36666227,429,BERTS2S,gateshead have re-signed defender michael sweeney on a one-year contract following his release by hartlepool.,0.7777777777777778,0.2222222222222222
13569129,430,BERTS2S,"angola\'s government has abandoned its controversial controversial anti-government law, which would have banned anti-government protests.",0.8000000000000002,0.19999999999999984
38618826,431,BERTS2S,world number one chris noppert will face dutch qualifier jimmy noppert in the semi-finals of the bdo world championships.,0.9473684210526316,0.05263157894736836
40550057,432,BERTS2S,two-time olympic champion adam donaldson won gold in the women\'s quadruple sculls at the european rowing championships.,0.5882352941176471,0.4117647058823529
34195413,433,BERTS2S,"( close ): london\'s leading shares rose on wednesday, with the ftse 100 closing higher.",0.4888888888888889,0.5111111111111111
31084967,434,BERTS2S,two london underground stations are to close as part of a shake-up of ticket office operations.,0.375,0.625
33645248,435,BERTS2S,"williams are in talks with world champion valtteri bottas about moving to williams next season, bbc sport understands.",0.2962962962962963,0.7037037037037037
37791582,436,BERTS2S,students at swansea university have been moved from the site following a controlled explosion.,0.14285714285714285,0.8571428571428572
36880863,437,BERTS2S,a humpback whale has gone missing off the coast of australia.,0.2424242424242425,0.7575757575757576
34104114,438,BERTS2S,"china\'s state-run news agency xinhua says it has arrested more than 100 people in connection with the blasts in tianjin last month, state",0.3188405797101449,0.6811594202898551
35105472,439,BERTS2S,"steel is the "" biggest threat "" to the uk economy, according to plaid cymru.",0.06666666666666668,0.9333333333333333
37576654,440,BERTS2S,it\'s a legal challenge to the legal status of expats who want to leave the european union.,0.0,1.0
37429966,441,BERTS2S,"the new owners of bernard matthews have said they are "" confident "" a new pension pension scheme will be changed.",0.047619047619047616,0.9523809523809523
36892561,442,BERTS2S,ukip leader ched evans has ruled herself out of the race to become the party\'s next leader.,0.19607843137254896,0.803921568627451
37904959,443,BERTS2S,jordan williams scored twice as barrow beat league two side taunton to reach the second round of the fa cup.,0.5166666666666667,0.4833333333333333
38156376,444,BERTS2S,police searching for a greenock woman who has been missing for more than a decade have launched a fresh search for her.,0.1818181818181818,0.8181818181818182
39909064,445,BERTS2S,bob jungels retained the giro d \'italia leader\'s yellow jersey with victory in the giro d \'italia.,0.411764705882353,0.588235294117647
37467287,446,BERTS2S,miami marlins baseball player luis fernandez has been granted citizenship in the united states.,0.07142857142857142,0.9285714285714286
34934781,447,BERTS2S,scottish conservative leader alex salmond has been criticised for a painting he painted of the syrian air force in edinburgh.,0.5,0.5
35483754,448,BERTS2S,"the summer transfer window has closed in scotland for a few days, with a number of new signings, including a top-flight player, a top",1.0,0.0
34696683,449,BERTS2S,hundreds of people have attended the opening of a church that was damaged during last year\'s floods.,0.3137254901960784,0.6862745098039216
37949101,450,BERTS2S,a homeless man has been banned from driving for three years after he drove away from a pub in dumfries.,0.26666666666666666,0.7333333333333334
31566848,451,BERTS2S,"a woman was assaulted and assaulted in a mcdonald\'s restaurant in kent, police have said.",0.20000000000000004,0.7999999999999999
36711337,452,BERTS2S,"an optometrist accused of manslaughter and manslaughter contributed to the death of a 10-year-old boy, a",0.125,0.875
37839562,453,BERTS2S,glasgow school,0.0,1.0
28160767,454,BERTS2S,"a german national has been arrested in germany on suspicion of spying for the us, prosecutors say.",0.09803921568627452,0.9019607843137255
38727050,455,BERTS2S,derby county eased to a comfortable win over ipswich town to move three points clear at the top of the championship.,0.2222222222222222,0.7777777777777778
34958593,456,BERTS2S,manchester storm missed out on a place in the elite league play-offs after beating manchester storm.,1.0,0.0
21405673,457,BERTS2S,the mother of one of two men murdered by the toddler james bulger has said she will not give up on the case.,0.39130434782608703,0.608695652173913
36987557,458,BERTS2S,a human limb has been found in a park in bristol.,0.15151515151515152,0.8484848484848485
23602056,459,BERTS2S,"a rare roman gold pendant, believed to be one of the oldest in the world, has been found in norfolk.",0.05000000000000001,0.95
33002541,460,BERTS2S,"a fire at a derelict building in newport is being treated as deliberate, police have said.",0.2083333333333333,0.7916666666666667
27838706,461,BERTS2S,aberdeen have appointed arbroath boss paul sheerin as their new manager.,0.3333333333333333,0.6666666666666667
16679938,462,BERTS2S,football is one of the greatest sporting experiences of all time.,0.4545454545454546,0.5454545454545454
32189288,463,BERTS2S,"in the early hours of tuesday morning, cynthia garissa woke up in her bedroom in garissa, kenya\'s capital, garissa.",0.9824561403508772,0.01754385964912275
37961975,464,BERTS2S,"india\'s prime minister narendra modi has said he is "" disappointed "" by the government\'s decision to remove the old rupee (",0.9545454545454546,0.045454545454545414
36457308,465,BERTS2S,gianni giaccherini scored twice as italy beat belgium 2-0 to reach the last 16 of the european championship for the first time.,0.3333333333333333,0.6666666666666667
40000044,466,BERTS2S,an edinburgh taxi driver who took thousands of people to a festival has revealed he has been given the chance to take up the art exhibition.,0.5,0.5
39540625,467,BERTS2S,"aberdeen captain stephen thompson says the club\'s "" great achievement "" at the top of the premiership is not the best he has ever been.",0.12,0.88
34862856,468,BERTS2S,the family of a seven-year-old boy who has his own special education say they are struggling to find a place for him.,0.2727272727272727,0.7272727272727273
39141044,469,BERTS2S,number eight billy vunipola is expected to be fit for england\'s opening six nations match against italy at twickenham on saturday.,0.6190476190476191,0.38095238095238093
37834404,470,BERTS2S,sale sharks fly-half sam charnley wants to turn his game into rugby union.,0.38461538461538464,0.6153846153846154
34775703,471,BERTS2S,a man has been taken to hospital following a one-vehicle crash on the a96 in aberdeenshire.,0.3125,0.6875
40062271,472,BERTS2S,a former labour councillor has denied possessing indecent images of a child.,0.08333333333333333,0.9166666666666666
33505312,473,BERTS2S,it\'s hard to see what the world is like.,1.0,0.0
38159550,474,BERTS2S,"a woman jailed for two years for stealing more than £200, 000 from a dumfries and galloway pensioner has lodged an appeal against her",0.5972222222222222,0.4027777777777778
35419902,475,BERTS2S,"wales coach warren gatland says his side\'s first grand slam of the season is a "" lot more to come "" from his side as they bid",0.037037037037037035,0.962962962962963
38865319,476,BERTS2S,alexis sanchez was sent off in the first half as arsenal beat 10-man hull to reach the premier league play-off final.,1.0,0.0
40138740,477,BERTS2S,when rex tillerson announced on sunday he was standing down as president of the united states at the rose garden ceremony in new york on sunday night.,0.7037037037037037,0.2962962962962963
33794974,478,BERTS2S,a woman accused of child sex abuse claims has denied claims she was sexually abused by former prime minister sir edward heath.,0.1818181818181818,0.8181818181818182
40911747,479,BERTS2S,police in the republic of ireland are searching for a man who has been missing for more than 20 years.,0.20000000000000004,0.7999999999999999
36687249,480,BERTS2S,juan martin del potro beat stan wawrinka in straight sets to reach the second round of wimbledon for the first time in his career.,0.125,0.875
36914884,481,BERTS2S,an elephant has been hit by a stone at a zoo in western france after it was hit by a tree.,0.7619047619047619,0.23809523809523814
36226983,482,BERTS2S,scientists are taking pictures of deep-sea underwater exploration.,0.5416666666666666,0.45833333333333337
40419819,483,BERTS2S,six people have been charged in connection with the hillsborough disaster.,0.0,1.0
35130953,484,BERTS2S,a russian investigation is under way into the downing of a russian warplane by turkey on saturday.,0.1176470588235294,0.8823529411764706
24978479,485,BERTS2S,the sister of a woman who died after being hit by a lorry in london has appealed for people to come forward.,0.030303030303030307,0.9696969696969697
30938477,486,BERTS2S,"a hospital\'s a & e department in wrexham had to cope with "" unprecedented levels of pressure "", inspectors have said.",0.2063492063492064,0.7936507936507936
39497668,487,BERTS2S,mae \'r heddlu yn dweud bod wedi marwolaeth dynes o lofruddio ar ol i,1.0,0.0
38505171,488,BERTS2S,the wife of a british-iranian woman jailed in iran has called on the government to appeal against her conviction.,0.10526315789473684,0.8947368421052632
37539801,489,BERTS2S,a unexploded world war two bomb found on a street in sheffield has been declared safe.,0.0625,0.9375
33335482,490,BERTS2S,one of the most prominent groups in the city\'s anti-social music industry is looking to re-open a shop and sell it out.,0.060606060606060615,0.9393939393939393
34461949,491,BERTS2S,"singapore\'s government has said it is "" very concerned "" about the environmental damage caused by the forest fires in south east asia.",0.014492753623188406,0.9855072463768116
35039462,492,BERTS2S,a dumfries teacher who downloaded hundreds of indecent images of children has been struck off.,0.08888888888888889,0.9111111111111111
33675471,493,BERTS2S,the open university is to use data from a data-tracking programme to help students study online.,0.0,1.0
26952321,494,BERTS2S,"stephen paul copoc, a member of the family of stephen paul paul, travelled by car with friends and friends, who all survived.",0.6515151515151515,0.3484848484848485
21712349,495,BERTS2S,a blood test that can diagnose alzheimer\'s and alzheimer\'s disease has been developed by scientists.,0.022222222222222227,0.9777777777777777
36368433,496,BERTS2S,zlatan ibrahimovic could become the world\'s most expensive shirt when he signed for manchester united this summer.,0.0588235294117647,0.9411764705882353
38875040,497,BERTS2S,a climber has been airlifted to hospital after suffering serious leg injuries on the mourne mountains.,0.22916666666666666,0.7708333333333334
32185834,498,BERTS2S,a kenyan student has described how she escaped from al-shabab militants who attacked her college in nairobi last week.,0.2456140350877193,0.7543859649122807
39856848,499,BERTS2S,britain\'s nicola adams will take part in her first fight of the season in manchester on saturday with a world title fight against virginia salazar.,1.0,0.0
38213922,500,TConvS2S,manchester city have been charged by the football association for failing to control their players at the etihad stadium.,0.7017543859649122,0.29824561403508776
39724413,501,TConvS2S,newport rfc chairman gavin foxall says the welsh rugby union\'s takeover of newport gwent dragons will be the subject of a takeover bid.,0.08695652173913042,0.9130434782608696
34475490,502,TConvS2S,a former football football football player has appeared in court accused of stealing millions of pounds worth of money.,0.1929824561403509,0.8070175438596491
36824899,503,TConvS2S,"it is a sheep, a sheep, a sheep, a sheep, a sheep and a sheep.",1.0,0.0
40944669,504,TConvS2S,premier league leaders cheltenham came from behind to claim a point at home to west ham.,0.5,0.5
40422011,505,TConvS2S,the european space agency (esa) has launched a new project that aims to build the world\'s largest aim rocket.,1.0,0.0
37138944,506,TConvS2S,league one leaders bradford city were held to a goalless draw by league one relegation rivals bradford.,1.0,0.0
34774405,507,TConvS2S,the head of the world anti-doping agency (wada) says the country\'s athletics governing body should be banned from athletics.,0.03508771929824561,0.9649122807017544
34548835,508,TConvS2S,a man accused of plotting to kill a police officer in north wales has pleaded not guilty.,0.17647058823529413,0.8235294117647058
33480318,509,TConvS2S,england made it two wins from two in the world rankings with a hosts victory over australia at lord\'s.,0.631578947368421,0.368421052631579
38505171,510,TConvS2S,the wife of a british woman who has been imprisoned in iran for more than a decade has said he is ``thrilled\'\'by the case.,0.5416666666666666,0.45833333333333337
34769201,511,TConvS2S,"weekend rebels is one of the world\'s most wanted drug traffickers, who has died at the age of 82.",1.0,0.0
33751212,512,TConvS2S,chinese police say they have found a drug that led to the death of two young people in china.,0.7192982456140351,0.2807017543859649
32926574,513,TConvS2S,"shares in china\'s biggest e-commerce company, the world\'s biggest online retailer, have filed for $ fastest (# rapidly) in china.",0.6666666666666666,0.33333333333333337
29458868,514,TConvS2S,the russian ambassador to the russian ambassador has been awarded the freedom of the country.,1.0,0.0
38316455,515,TConvS2S,the welsh government has said it is ``appalled\'\'by the decision to review the controversial tidal lagoon in swansea bay.,0.08771929824561403,0.9122807017543859
37895159,516,TConvS2S,bournemouth boss eddie howe says his side\'s poor start to the premier league season was a ``disaster\'\'.,1.0,0.0
13193011,517,TConvS2S,production firm production has announced it is to close its production in europe.,0.23076923076923075,0.7692307692307693
34461949,518,TConvS2S,singapore has become the first country in indonesia to sign a ban on the sale of smog.,0.8627450980392157,0.13725490196078427
39062234,519,TConvS2S,the parents of a terminally ill five-year-old in the uk have said they are ``overwhelmed\'\'by the treatment of a terminally ill baby.,0.1818181818181818,0.8181818181818182
40634994,520,TConvS2S,"the family of a man who died in a blaze at her home in canadian, canada, have said they are ``devastated\'\'by the blaze.",0.463768115942029,0.536231884057971
38765314,521,TConvS2S,st mirren have signed midfielder blair smith on loan from aberdeen until the end of the season.,1.0,0.0
38921269,522,TConvS2S,torquay united have signed defender scott anderson from national league side torquay united for an undisclosed fee.,1.0,0.0
33928888,523,TConvS2S,australia captain steve smith has been named in the england squad for the first ashes test against australia.,0.1111111111111111,0.8888888888888888
38955255,524,TConvS2S,hundreds of people have been warned to expect disruption after a wind turbine was spotted off the coast of pembrokeshire.,0.6,0.4
32201626,525,TConvS2S,"the town of glass, a small town in the republic of ireland, is a small town in the republic of ireland.",1.0,0.0
36666227,526,TConvS2S,sweeney sweeney has signed a one-year contract extension with league two side hartlepool united.,1.0,0.0
38168461,527,TConvS2S,a soldier has been found guilty of the manslaughter of a soldier who was attacked during a night out in powys.,0.17460317460317454,0.8253968253968255
37961975,528,TConvS2S,india\'s prime minister narendra modi has said he will not seek a new $ 500 (Â # anti-corruption ; $ exchange) payment to the country\'s banks.,0.11538461538461538,0.8846153846153846
33626398,529,TConvS2S,the president of the united states has said he will not seek a new security facility at guantanamo bay in cuba.,0.2857142857142857,0.7142857142857143
38342554,530,TConvS2S,a lorry driver has been jailed for using a mobile phone with a mobile phone.,0.0,1.0
38435210,531,TConvS2S,west ham have confirmed that it has sold a majority stake in west ham for an undisclosed sum.,0.3333333333333333,0.6666666666666667
38527669,532,TConvS2S,british number two kyle edmund was knocked out of the australian open in the second round of the rogers cup in toronto.,1.0,0.0
39379405,533,TConvS2S,safety concerns have been raised over safety concerns after a worker fell from a platform at a north sea platform.,0.45,0.55
36390416,534,TConvS2S,england wicketkeeper jos buttler has signed a new contract with the indian premier league side.,0.37777777777777777,0.6222222222222222
37002777,535,TConvS2S,league two side rochdale have signed midfielder david spotland on a two-year deal following his release by rochdale.,1.0,0.0
30938477,536,TConvS2S,the number of hospital beds at a north wales hospital has fallen to its lowest level in three years.,0.5614035087719298,0.4385964912280702
35739348,537,TConvS2S,"a pharmaceutical firm has announced plans to create more than 1,000 jobs in newcastle, with the loss of 260 jobs.",0.4666666666666666,0.5333333333333334
29724093,538,TConvS2S,france\'s olympic gold medallist chris froome has won the rio 2016 olympic games for the rio olympics.,1.0,0.0
40007645,539,TConvS2S,"hungary\'s deputy prime minister, he szijjarto, has called on the european commission to block eu laws against eu laws.",0.3157894736842105,0.6842105263157895
37929488,540,TConvS2S,brexit secretary david davis has met the uk government for a meeting with brexit secretary david davis.,0.3921568627450979,0.607843137254902
32280676,541,TConvS2S,"nigeria\'s main opposition party, the main opposition party (biggest), has won elections in nigeria\'s presidential election.",0.4166666666666667,0.5833333333333333
36886766,542,TConvS2S,"england\'s batting display against pakistan was a ``great moment\'\', says former england captain michael vaughan.",0.2222222222222222,0.7777777777777778
38592703,543,TConvS2S,a man has been taken to hospital after a crash involving a car and a lorry in bristol.,0.7037037037037037,0.2962962962962963
32446508,544,TConvS2S,"a fisherman has been rescued from the sea off the coast of south wales, the rnli has confirmed.",1.0,0.0
34958593,545,TConvS2S,manchester city moved to within a point of the league one play-off places with victory over east stirlingshire.,0.9444444444444444,0.05555555555555558
33794974,546,TConvS2S,"the former head of the child sex abuse inquiry, sir edward heath, has called on the uk government to investigate allegations of child sex abuse.",0.3733333333333333,0.6266666666666667
36436094,547,TConvS2S,hibernian head coach alan stubbs has signed a new three-year contract with the championship club.,0.13333333333333333,0.8666666666666667
37902151,548,TConvS2S,"the ministry of defence has announced it will close its barracks in brecon, south wales, as part of a nationwide closure.",0.3333333333333333,0.6666666666666667
38285834,549,TConvS2S,"one of singapore\'s largest oil producers, mighty, has claimed that it is shutting down oil prices in the east of the country.",0.5,0.5
37576755,550,TConvS2S,people in the uk are being encouraged to sign a virtual reality film for the first time.,0.1568627450980392,0.8431372549019608
40415021,551,TConvS2S,cladding on two high-rise tower blocks in sheffield has been told it can not stop safety tests.,0.4705882352941176,0.5294117647058825
35794194,552,TConvS2S,the head of the international community in jordan has urged the international community to help tackle the ``crisis crisis\'\'in syria.,0.05000000000000001,0.95
33717488,553,TConvS2S,"as the bank of england prepares for the first round of this year\'s bank election, the bbc\'s third elena looks at the way.",1.0,0.0
25654437,554,TConvS2S,former german footballer lukas hitzlsperger has announced his retirement from international football.,0.5,0.5
35146033,555,TConvS2S,a study into the route of a railway line between the uk and the north-east of england has been described as ``inadequate\'\'by a report.,0.3472222222222221,0.6527777777777779
34125832,556,TConvS2S,a former soldier from derbyshire has been awarded the freedom of the city of derbyshire.,0.6222222222222222,0.37777777777777777
40122729,557,TConvS2S,all pictures are copyrighted.,1.0,0.0
29928061,558,TConvS2S,"a former guantanamo bay detainee who was freed from guantanamo bay in guantanamo bay has been released from prison, his lawyer says.",0.04545454545454545,0.9545454545454546
35265124,559,TConvS2S,a man has been found guilty of raping a 15-year-old girl in a prison in portsmouth.,0.6875,0.3125
38156376,560,TConvS2S,the family of a woman who has been missing for more than a year are appealing for help to trace her.,0.23809523809523805,0.761904761904762
32715299,561,TConvS2S,"the royal navy\'s most powerful naval ship, it, is on the verge of becoming the first naval vessel to be conducted in the uk.",0.2083333333333333,0.7916666666666667
39753996,562,TConvS2S,inverness caledonian thistle came from behind to beat inverness caledonian thistle in the scottish premiership.,1.0,0.0
35504758,563,TConvS2S,people in the us state of california are taking part in a campaign to encourage people to live in the presidential election.,0.0909090909090909,0.9090909090909091
33960105,564,TConvS2S,conservationists are calling for a national project to protect forests in wales.,0.0,1.0
36515816,565,TConvS2S,the pound has fallen sharply as investors reacted to the uk\'s vote to leave the european union.,0.0392156862745098,0.9607843137254902
36418721,566,TConvS2S,scotland women\'s manager jayne evans says it would be a ``huge\'\'place to qualify for the euro 2016 finals.,0.2222222222222222,0.7777777777777778
39979364,567,TConvS2S,the world\'s biggest athletics championships will be held in london later this year.,0.35897435897435903,0.641025641025641
39370900,568,TConvS2S,thousands of people have taken to the streets of cardiff to protest against the government\'s decision to leave the eu.,1.0,0.0
27387425,569,TConvS2S,us secretary of state john kerry has called for an end to china\'s territorial crisis in the south china sea.,0.0,1.0
36207647,570,TConvS2S,a motorcyclist has died after a collision with a tractor in lincolnshire.,0.05555555555555555,0.9444444444444444
36258221,571,TConvS2S,a man has been jailed for sexually abusing a woman in a dundee flat.,0.19047619047619047,0.8095238095238095
38333121,572,TConvS2S,a former liverpool police officer has been found guilty of fraud and perverting the course of justice.,0.1176470588235294,0.8823529411764706
34195413,573,TConvS2S,"(close): the ftse 100 ended the day higher, with shares in airlines and the ftse 100 higher.",0.11764705882352942,0.8823529411764706
